201510261408|IF0000|1m|3473.60|3474.60|3475.00|3473.00|3473.75|47|20317 
201510261409|IF0000|1m|3475.00|3472.80|3475.40|3472.80|3473.80|28|20323 
201510261410|IF0000|1m|3472.80|3474.00|3474.80|3471.60|3473.00|21|20330 
201510261411|IF0000|1m|3474.00|3471.60|3474.40|3471.60|3473.55|27|20329 
201510261412|IF0000|1m|3471.60|3469.80|3472.40|3469.20|3470.33|33|20346 
201510261413|IF0000|1m|3469.60|3470.20|3470.20|3469.20|3469.63|23|20359 
201510261414|IF0000|1m|3470.20|3472.80|3472.80|3469.80|3471.80|19|20371 
201510261415|IF0000|1m|3471.40|3462.80|3471.40|3462.40|3466.98|47|20390 
201510261416|IF0000|1m|3461.40|3462.80|3465.00|3461.40|3463.09|41|20406 
201510261417|IF0000|1m|3462.60|3457.20|3463.80|3456.40|3458.88|45|20425 
201510261418|IF0000|1m|3457.40|3457.60|3459.00|3457.00|3458.09|36|20439 
201510261419|IF0000|1m|3459.00|3463.00|3467.40|3459.00|3461.73|42|20444 
201510261420|IF0000|1m|3464.00|3465.20|3466.60|3463.00|3464.35|27|20453 
201510261421|IF0000|1m|3465.80|3463.80|3468.40|3463.80|3466.28|23|20456 
201510261422|IF0000|1m|3463.20|3463.00|3464.00|3462.80|3463.21|20|20462 
201510261423|IF0000|1m|3463.00|3461.40|3463.00|3461.20|3461.88|24|20468 
201510261424|IF0000|1m|3461.80|3459.40|3462.00|3459.40|3460.48|23|20473 
201510261425|IF0000|1m|3459.00|3448.20|3459.00|3448.00|3452.41|160|20475 
201510261426|IF0000|1m|3447.60|3449.00|3452.60|3446.80|3449.53|94|20498 
201510261427|IF0000|1m|3449.20|3443.20|3449.20|3442.60|3445.25|115|20514 
201510261428|IF0000|1m|3443.20|3442.40|3444.20|3438.20|3441.92|120|20550 
201510261429|IF0000|1m|3442.40|3443.20|3444.80|3438.00|3441.35|73|20587 
201510261430|IF0000|1m|3443.00|3443.20|3446.60|3442.20|3444.09|63|20618 
201510261431|IF0000|1m|3443.20|3447.80|3447.80|3443.20|3445.77|41|20631 
201510261432|IF0000|1m|3447.80|3453.00|3454.80|3447.80|3450.20|85|20655 
201510261433|IF0000|1m|3452.60|3453.60|3453.80|3450.60|3452.17|46|20672 
201510261434|IF0000|1m|3451.40|3451.80|3453.80|3451.20|3452.23|32|20685 
201510261435|IF0000|1m|3451.20|3451.40|3451.80|3449.60|3451.09|33|20703 
201510261436|IF0000|1m|3451.00|3453.00|3454.60|3451.00|3452.15|38|20712 
201510261437|IF0000|1m|3453.80|3453.60|3454.80|3453.00|3453.73|24|20717 
201510261438|IF0000|1m|3453.00|3454.20|3455.00|3451.80|3453.59|34|20731 
201510261439|IF0000|1m|3454.20|3453.80|3454.40|3451.60|3453.67|23|20736 
201510261440|IF0000|1m|3453.00|3457.00|3459.40|3453.00|3456.82|54|20759 
201510261441|IF0000|1m|3455.00|3455.40|3458.20|3454.60|3456.71|51|20770 
201510261442|IF0000|1m|3455.20|3457.80|3457.80|3455.00|3457.07|37|20783 
201510261443|IF0000|1m|3455.20|3452.20|3456.80|3450.00|3453.86|57|20820 
201510261444|IF0000|1m|3452.40|3448.00|3452.40|3445.80|3448.33|42|20834 
201510261445|IF0000|1m|3447.40|3453.80|3453.80|3446.40|3450.17|37|20843 
201510261446|IF0000|1m|3452.60|3455.20|3457.60|3452.20|3454.71|26|20860 
201510261447|IF0000|1m|3455.00|3458.00|3458.00|3455.00|3456.17|19|20867 
201510261448|IF0000|1m|3458.20|3458.80|3458.80|3456.80|3457.73|30|20879 
201510261449|IF0000|1m|3457.60|3454.00|3457.80|3452.80|3454.61|21|20889 
201510261450|IF0000|1m|3454.00|3456.20|3456.20|3454.00|3455.54|14|20898 
201510261451|IF0000|1m|3456.20|3461.60|3465.20|3456.20|3460.33|91|20939 
201510261452|IF0000|1m|3463.00|3464.80|3464.80|3460.80|3462.72|48|20958 
201510261453|IF0000|1m|3463.80|3465.00|3466.60|3463.40|3465.01|48|20979 
201510261454|IF0000|1m|3463.60|3463.20|3465.40|3463.20|3464.06|36|20998 
201510261455|IF0000|1m|3463.20|3463.80|3466.40|3463.20|3464.58|31|21013 
201510261456|IF0000|1m|3463.20|3460.00|3465.60|3460.00|3463.22|52|21041 
201510261457|IF0000|1m|3460.00|3462.00|3462.80|3460.00|3461.27|65|21089 
201510261458|IF0000|1m|3462.00|3463.00|3463.00|3461.60|3462.17|54|21126 
201510261459|IF0000|1m|3462.20|3465.80|3466.00|3462.20|3464.23|58|21154 
201510261500|IF0000|1m|3465.80|3467.00|3468.80|3464.80|3467.54|101|21184 
201510261501|IF0000|1m|3468.00|3463.80|3468.60|3463.20|3466.85|60|21217 
201510261502|IF0000|1m|3463.80|3463.20|3466.00|3463.20|3464.44|30|21234 
201510261503|IF0000|1m|3463.40|3465.60|3466.20|3463.00|3464.66|45|21250 
201510261504|IF0000|1m|3465.60|3470.60|3473.20|3465.60|3469.41|106|21306 
201510261505|IF0000|1m|3471.80|3469.20|3472.00|3469.00|3470.47|38|21336 
201510261506|IF0000|1m|3468.80|3471.00|3471.00|3468.80|3469.86|22|21350 
201510261507|IF0000|1m|3471.00|3470.00|3471.20|3469.80|3470.62|29|21364 
201510261508|IF0000|1m|3469.80|3469.40|3471.00|3469.20|3470.05|51|21397 
201510261509|IF0000|1m|3469.20|3467.80|3470.60|3467.80|3468.83|37|21416 
201510261510|IF0000|1m|3467.60|3469.80|3470.00|3467.20|3469.05|36|21430 
201510261511|IF0000|1m|3469.80|3471.00|3471.00|3469.60|3470.31|42|21463 
201510261512|IF0000|1m|3471.00|3470.00|3471.00|3469.80|3470.35|44|21498 
201510261513|IF0000|1m|3470.00|3472.40|3472.40|3470.00|3470.71|75|21548 
201510261514|IF0000|1m|3471.60|3469.80|3472.20|3469.80|3471.33|95|21616 
201510270915|IF0000|1m|3461.20|3453.20|3464.40|3452.40|3456.38|192|21515 
201510270916|IF0000|1m|3453.20|3456.20|3456.20|3453.20|3454.92|83|21466 
201510270917|IF0000|1m|3455.40|3454.20|3456.80|3454.00|3455.44|63|21424 
201510270918|IF0000|1m|3455.00|3454.80|3455.80|3453.80|3454.64|37|21415 
201510270919|IF0000|1m|3454.80|3451.40|3455.00|3450.60|3453.44|52|21387 
201510270920|IF0000|1m|3451.80|3450.20|3454.20|3450.20|3453.18|52|21356 
201510270921|IF0000|1m|3450.20|3448.80|3451.00|3448.80|3450.21|57|21318 
201510270922|IF0000|1m|3450.20|3448.80|3450.60|3448.80|3449.93|51|21278 
201510270923|IF0000|1m|3448.80|3442.60|3448.80|3442.60|3447.26|65|21241 
201510270924|IF0000|1m|3443.00|3446.60|3448.20|3442.20|3445.33|53|21208 
201510270925|IF0000|1m|3446.80|3445.00|3446.80|3444.80|3445.44|38|21195 
201510270926|IF0000|1m|3445.20|3446.60|3447.00|3444.60|3445.75|38|21176 
201510270927|IF0000|1m|3447.60|3448.00|3449.80|3446.20|3448.38|51|21144 
201510270928|IF0000|1m|3447.40|3444.60|3448.00|3444.20|3445.66|45|21116 
201510270929|IF0000|1m|3444.60|3442.40|3445.00|3441.20|3443.52|70|21083 
201510270930|IF0000|1m|3444.20|3446.60|3448.40|3442.20|3446.11|47|21056 
201510270931|IF0000|1m|3447.80|3442.80|3448.00|3442.20|3444.91|53|21029 
201510270932|IF0000|1m|3441.20|3441.20|3443.00|3440.20|3441.16|88|20983 
201510270933|IF0000|1m|3441.20|3444.20|3446.60|3441.20|3444.30|62|20957 
201510270934|IF0000|1m|3444.20|3446.00|3446.00|3443.40|3444.41|38|20938 
201510270935|IF0000|1m|3446.00|3441.20|3446.80|3441.20|3444.93|42|20909 
201510270936|IF0000|1m|3441.20|3435.00|3441.20|3432.40|3436.94|109|20855 
201510270937|IF0000|1m|3435.00|3437.60|3437.60|3435.00|3436.40|65|20828 
201510270938|IF0000|1m|3437.20|3440.00|3440.00|3435.80|3437.58|94|20817 
201510270939|IF0000|1m|3440.00|3441.20|3444.40|3440.00|3442.12|83|20779 
201510270940|IF0000|1m|3441.20|3439.40|3441.20|3438.00|3438.95|32|20769 
201510270941|IF0000|1m|3439.20|3440.60|3442.00|3438.80|3440.55|49|20748 
201510270942|IF0000|1m|3439.00|3440.00|3440.40|3437.80|3439.77|25|20740 
201510270943|IF0000|1m|3440.00|3437.20|3440.00|3435.40|3438.36|41|20718 
201510270944|IF0000|1m|3436.60|3435.00|3436.60|3434.60|3435.26|55|20695 
201510270945|IF0000|1m|3434.60|3434.60|3434.60|3430.00|3433.25|93|20651 
201510270946|IF0000|1m|3433.40|3438.60|3439.00|3433.40|3436.17|54|20629 
201510270947|IF0000|1m|3437.80|3438.80|3439.00|3436.20|3437.92|40|20621 
201510270948|IF0000|1m|3438.80|3435.20|3438.80|3432.60|3434.82|51|20595 
201510270949|IF0000|1m|3435.20|3438.20|3438.80|3435.20|3437.79|47|20579 
201510270950|IF0000|1m|3437.20|3438.80|3439.00|3436.40|3437.54|45|20557 
201510270951|IF0000|1m|3438.80|3439.20|3439.20|3437.80|3438.29|39|20548 
201510270952|IF0000|1m|3439.20|3439.20|3442.00|3439.20|3440.44|60|20521 
201510270953|IF0000|1m|3440.00|3439.20|3440.60|3437.20|3438.76|37|20518 
201510270954|IF0000|1m|3437.60|3437.40|3438.60|3437.40|3437.85|24|20512 
201510270955|IF0000|1m|3438.40|3439.40|3439.60|3437.20|3438.52|40|20500 
201510270956|IF0000|1m|3439.00|3439.00|3441.00|3438.20|3439.26|45|20480 
201510270957|IF0000|1m|3438.80|3440.40|3440.40|3438.20|3439.31|40|20473 
201510270958|IF0000|1m|3440.00|3438.40|3440.20|3438.20|3439.20|40|20454 
201510270959|IF0000|1m|3438.40|3440.00|3441.00|3438.40|3439.78|57|20433 
201510271000|IF0000|1m|3440.00|3438.80|3440.00|3438.00|3438.72|59|20411 
201510271001|IF0000|1m|3438.20|3435.60|3438.80|3435.00|3437.20|92|20365 
201510271002|IF0000|1m|3435.60|3432.00|3435.60|3431.80|3433.91|65|20337 
201510271003|IF0000|1m|3431.80|3433.60|3434.80|3430.00|3431.80|103|20316 
